id,lastLevel,totalSessions,dailySessions,totalAge,winRate,target
3738,38,7,2,2,0.609,0.0
3739,2,1,1,0,1.0,0.0
3740,38,7,3,50,0.9123,0.2605
3741,3,3,1,9,1.0,0.2284
3742,29,13,1,169,0.8889,0.3814
3743,155,117,4,144,0.5377,0.3014
3744,13,2,2,0,1.0,0.0
3745,353,11,5,0,0.3667,0.0
3746,5,3,3,2,1.0,0.2235
3747,1,1,1,0,1.0,0.0
3748,353,42,4,270,0.7073,0.4941
3749,36,16,2,90,0.9012,0.3006
3750,27,6,3,1,0.9383,0.0
3751,9,1,1,0,1.0,0.0
3752,1,1,1,0,1.0,0.0
3753,2,1,1,0,1.0,0.0
3754,1,1,1,0,1.0,0.0
3755,48,72,14,4,0.9134,0.2291
3756,19,23,2,56,0.8645,0.254
3757,7,4,1,24,1.0,0.2452
3758,114,38,2,40,0.9041,0.2571
3759,16,2,2,0,0.9688,0.0
3760,67,21,2,6,0.8775,0.0
3761,111,75,7,207,0.7667,0.4162
3762,1,1,1,0,1.0,0.0
3763,26,5,5,0,0.9286,0.0
3764,3,1,1,0,1.0,0.0
3765,32,13,2,64,0.9167,0.2751
3766,24,16,3,129,0.9079,0.3442
3767,1,3,3,0,1.0,0.0
3768,136,37,4,17,0.8575,0.2269
3769,3,2,1,4,1.0,0.223
3770,49,7,1,8,0.9394,0.0
3771,2,2,2,0,1.0,0.0
3772,7,22,3,214,1.0,0.4549
3773,8,6,3,15,1.0,0.2382
3774,25,7,3,1,1.0,0.225
3775,16,5,1,10,1.0,0.2311
3776,8,8,2,184,1.0,0.4205
3777,3,3,1,3,1.0,0.2219
3778,257,123,4,82,0.8058,0.3047
3779,23,7,2,96,0.9,0.3048
3780,5,1,1,0,1.0,0.0
3781,16,4,1,10,0.9412,0.0
3782,12,2,2,0,1.0,0.0
3783,27,3,1,4,0.9815,0.2217
3784,9,2,2,0,1.0,0.0
3785,9,3,3,0,1.0,0.2218
3786,463,161,4,224,0.4997,0.4179
3787,118,107,4,175,0.8957,0.4084
3788,28,7,3,71,0.7857,0.2545
3789,23,8,1,105,1.0,0.3352
3790,22,7,1,1,0.8841,0.0
3791,43,14,2,49,0.6979,0.0
3792,10,3,3,0,1.0,0.222
3793,1,1,1,0,1.0,0.0
3794,25,15,2,239,0.9423,0.47
3795,1,3,1,0,1.0,0.0
3796,16,6,2,2,1.0,0.2237
3797,59,16,4,27,0.8,0.0
3798,3,2,2,0,1.0,0.0
3799,1355,146,2,178,0.8291,0.5397
3800,26,15,2,25,0.9006,0.2287
3801,7,9,3,17,1.0,0.2404
3802,16,2,2,0,1.0,0.0
3803,4,3,3,0,0.875,0.0
3804,4,2,2,0,1.0,0.0
3805,1,3,1,0,1.0,0.0
3806,10,4,2,3,1.0,0.224
3807,2,1,1,0,1.0,0.0
3808,22,4,2,0,0.8768,0.0
3809,57,17,3,7,0.8137,0.0
3810,23,8,2,10,0.9306,0.0
3811,4,8,1,51,1.0,0.2744
3812,1,1,1,0,1.0,0.0
3813,2,3,3,0,1.0,0.0
3814,31,12,2,3,0.9323,0.0
3815,171,84,4,73,1.0,0.3253
3816,72,38,3,13,0.8906,0.0
3817,25,1,1,0,0.9615,0.0
3818,586,446,7,64,0.2689,0.2268
3819,38,17,5,1,0.8306,0.0
3820,8,4,1,36,1.0,0.2584
3821,71,39,2,107,0.95,0.3349
3822,48,7,1,6,0.7619,0.0
3823,7,5,1,15,1.0,0.2355
3824,32,13,3,4,0.8947,0.0
3825,99,168,5,55,0.6833,0.234
3826,1,2,2,0,1.0,0.0
3827,1,1,1,0,1.0,0.0
3828,27,9,3,13,0.9116,0.0
3829,13,25,1,237,0.7143,0.4159
3830,131,25,3,42,0.7628,0.2309
3831,9,1,1,0,1.0,0.0
3832,9,2,1,4,1.0,0.2237
3833,30,10,2,4,0.9568,0.0
3834,16,3,1,31,1.0,0.2538
3835,28,39,4,21,0.8254,0.0
3836,13,6,1,140,0.9808,0.3678
3837,8,2,2,0,0.875,0.0
3838,3,1,1,0,1.0,0.0
3839,10,3,3,0,1.0,0.222
3840,13,1,1,0,1.0,0.0
3841,45,8,2,3,0.9384,0.0
3842,28,8,1,32,0.5667,0.0
3843,65,5,1,8,0.85,0.0
3844,4,3,1,0,1.0,0.0
3845,150,53,3,22,0.8816,0.2388
3846,1,1,1,0,1.0,0.0
3847,38,6,1,28,0.6312,0.0
3848,1,2,2,0,1.0,0.0
3849,504,258,6,42,0.8938,0.3187
3850,7,1,1,0,1.0,0.0
3851,503,320,6,58,0.8189,0.3229
3852,1,2,2,0,1.0,0.0
3853,1,2,1,81,1.0,0.3063
3854,158,136,3,95,0.7706,0.2992
3855,541,246,2,234,0.6839,0.48
3856,25,7,1,6,0.96,0.0
3857,38,9,1,52,0.9081,0.2594
3858,11,5,2,13,1.0,0.2351
3859,74,45,1,137,0.7924,0.3325
3860,1350,60,3,57,0.9542,0.4317
3861,47,11,2,7,0.9412,0.0
3862,10,5,1,4,0.9091,0.0
3863,711,241,3,99,0.9451,0.4111
3864,6,1,1,0,1.0,0.0
3865,536,7,2,223,1.0,0.5238
3866,7,3,1,0,1.0,0.0
3867,436,227,10,27,0.6233,0.2388
3868,10,3,1,1,1.0,0.0
3869,43,2,2,0,1.0,0.2245
3870,8,6,6,0,1.0,0.2256
3871,22,19,19,0,1.0,0.244
3872,21,10,1,92,0.9444,0.3089
3873,1,2,2,0,1.0,0.0
3874,29,1,1,0,0.9375,0.0
3875,1,1,1,0,1.0,0.0
3876,7,1,1,0,1.0,0.0
3877,21,6,2,2,0.9762,0.0
3878,123,34,4,13,0.8692,0.2235
3879,8,6,3,1,0.9643,0.0
3880,6,3,1,2,1.0,0.0
3881,2,1,1,0,1.0,0.0
3882,8,2,1,0,1.0,0.0
3883,1,2,2,0,1.0,0.0
3884,273,391,10,37,0.6707,0.2499
3885,2,2,1,144,1.0,0.3748
3886,18,3,1,0,0.0,0.0
3887,135,91,2,169,0.6928,0.3562
3888,11,6,6,0,0.9636,0.0
3889,47,29,9,2,0.875,0.0
3890,1,1,1,0,1.0,0.0
3891,5,7,2,1,0.9,0.0
3892,114,16,4,34,0.7676,0.2221
3893,21,28,2,68,0.6849,0.2283
3894,22,9,1,40,1.0,0.2646
3895,41,6,2,2,0.9573,0.0
3896,275,160,11,29,0.5795,0.0
3897,1,1,1,0,1.0,0.0
3898,68,45,3,15,0.7312,0.0
3899,16,4,1,4,0.9412,0.0
3900,1,2,2,0,1.0,0.0
3901,1,3,3,0,1.0,0.0
3902,1,2,2,0,1.0,0.0
3903,23,6,3,59,0.7812,0.2399
3904,22,3,3,0,1.0,0.2233
3905,76,2,2,0,0.8,0.0
3906,17,5,2,19,0.9615,0.2339
3907,4,4,4,0,1.0,0.2226
3908,15,2,2,0,1.0,0.0
3909,844,330,5,93,1.0,0.4391
3910,7,13,2,31,1.0,0.2546
3911,196,472,8,59,0.6718,0.2669
3912,3,3,3,0,1.0,0.0
3913,8,2,2,0,1.0,0.0
3914,29,7,2,22,0.9218,0.2299
3915,2,1,1,0,1.0,0.0
3916,262,248,12,33,0.8941,0.2879
3917,16,4,4,0,1.0,0.2239
3918,26,13,2,63,0.9348,0.2773
3919,7,2,1,10,1.0,0.2299
3920,23,5,2,1,0.9091,0.0
3921,29,1,1,0,0.0,0.0
3922,23,10,3,1,0.971,0.0
3923,23,17,2,14,0.6645,0.0
3924,3,2,2,0,1.0,0.0
3925,43,21,7,4,0.8851,0.0
3926,66,30,2,138,0.8487,0.3454
3927,3,2,2,0,1.0,0.0
3928,133,7,1,78,1.0,0.3186
3929,26,6,2,13,0.9583,0.2277
3930,9,2,1,4,1.0,0.2237
3931,49,20,2,209,0.8725,0.4252
3932,23,3,3,0,0.9375,0.0
3933,5,3,3,0,1.0,0.0
3934,4,2,1,32,0.8,0.0
3935,14,8,1,286,1.0,0.5307
3936,2,1,1,0,1.0,0.0
3937,23,20,2,10,0.9375,0.0
3938,14,6,6,0,0.6611,0.0
3939,7,3,1,2,0.8929,0.0
3940,9,10,1,15,0.963,0.2279
3941,457,109,6,15,0.5205,0.0
3942,20,4,1,108,1.0,0.3379
3943,22,5,2,1,0.8651,0.0
3944,3,4,1,153,1.0,0.3848
3945,29,4,4,0,0.9107,0.0
3946,113,22,5,3,0.8381,0.0
3947,796,64,2,98,0.8399,0.3862
3948,7,3,1,3,1.0,0.2224
3949,661,967,8,132,0.5765,0.4053
3950,116,99,2,149,0.7827,0.3524
3951,5,3,1,3,0.9,0.0
3952,117,39,3,54,0.6787,0.2247
3953,31,5,1,43,0.9089,0.2488
3954,315,128,4,160,0.9017,0.4173
3955,14,5,1,22,1.0,0.2439
3956,248,251,5,65,0.5347,0.2341
3957,10,1,1,0,1.0,0.0
3958,42,15,2,81,0.9271,0.2971
3959,7,4,4,0,1.0,0.2229
3960,10,1,1,0,1.0,0.0
3961,156,344,10,60,0.8396,0.2957
3962,1,1,1,0,1.0,0.0
3963,1,1,1,0,1.0,0.0
3964,1,4,2,1,0.5,0.0
3965,25,4,2,21,0.98,0.2409
3966,10,5,2,4,1.0,0.2252
3967,17,2,2,0,1.0,0.2215
3968,23,7,3,1,0.9583,0.0
3969,31,2,2,0,0.9839,0.0
3970,36,16,2,38,0.9614,0.2572
3971,13,15,3,2,0.9286,0.0
3972,2,3,1,1,1.0,0.0
3973,38,19,3,47,0.9188,0.2593
3974,26,11,2,3,0.8944,0.0
3975,8,5,2,5,1.0,0.226
3976,219,18,2,247,0.9037,0.4928
3977,72,143,17,7,0.8513,0.229
3978,27,28,5,5,0.9414,0.0
3979,3,1,1,0,1.0,0.0
3980,25,12,2,24,0.9867,0.2461
3981,2,2,2,0,1.0,0.0
3982,6,3,1,1,1.0,0.0
3983,2,1,1,0,1.0,0.0
3984,144,205,5,58,0.6794,0.2436
3985,19,2,2,0,0.8542,0.0
3986,2,1,1,0,1.0,0.0
3987,15,13,3,5,1.0,0.2285
3988,5,3,3,0,1.0,0.0
3989,1,1,1,0,1.0,0.0
3990,3,2,2,0,1.0,0.0
3991,6,9,1,21,1.0,0.2421
3992,23,4,2,28,0.9286,0.2371
3993,31,27,6,2,0.8871,0.0
3994,34,3,3,0,0.0,0.0
3995,5,2,2,0,0.9,0.0
3996,18,7,3,13,1.0,0.2372
3997,1,1,1,0,1.0,0.0
3998,50,19,1,42,0.8341,0.2343
3999,180,290,3,139,0.6196,0.3247
4000,48,16,3,9,0.8889,0.0
4001,14,2,2,0,1.0,0.0
4002,9,5,2,0,1.0,0.0
4003,15,7,2,4,0.8438,0.0
4004,26,24,4,11,0.8164,0.0
4005,1050,17,1,35,1.0,0.3784
4006,1,1,1,0,1.0,0.0
4007,1,1,1,0,1.0,0.0
4008,24,6,3,1,1.0,0.2248
4009,1,1,1,0,1.0,0.0
4010,9,9,1,29,0.9444,0.239
4011,9,4,2,3,1.0,0.2239
4012,23,7,3,1,0.9375,0.0
4013,23,9,3,6,0.8333,0.0
4014,2,2,2,0,1.0,0.0
4015,480,3,3,0,0.75,0.2217
4016,78,61,1,60,0.8483,0.2624
4017,5,1,1,0,1.0,0.0
4018,23,7,2,55,1.0,0.2821
4019,9,2,2,0,1.0,0.0
4020,19,7,1,41,1.0,0.2652
4021,32,13,3,6,0.9242,0.0
4022,7,5,2,1,1.0,0.2216
4023,41,24,2,39,0.9608,0.2592
4024,1,2,2,0,1.0,0.0
4025,130,747,8,104,0.4158,0.2668
4026,60,34,4,21,0.8062,0.0
4027,11,1,1,0,0.9545,0.0
4028,41,13,4,1,1.0,0.2284
4029,1,2,2,0,1.0,0.0
4030,11,3,1,20,1.0,0.2413
4031,1216,3,3,0,0.0,0.0
4032,16,7,7,0,0.8889,0.0
4033,17,3,3,0,1.0,0.2228
4034,30,11,1,2,0.9821,0.0
4035,7,3,3,0,1.0,0.2216
4036,11,6,1,12,0.9167,0.0
4037,1,2,2,0,1.0,0.0
4038,5,1,1,0,1.0,0.0
4039,9,6,3,49,0.9444,0.2631
4040,155,208,3,138,0.58,0.3077
4041,6,1,1,0,1.0,0.0
4042,49,43,2,23,0.8201,0.0
4043,32,11,2,5,0.8889,0.0
4044,43,130,5,52,0.7995,0.2477
4045,22,3,1,3,1.0,0.2241
4046,72,62,2,42,0.7676,0.2259
4047,12,17,1,74,0.9167,0.2826
4048,2,2,1,80,1.0,0.3054
4049,38,15,1,58,1.0,0.2863
4050,1,2,2,0,1.0,0.0
4051,22,11,3,25,1.0,0.2509
4052,6,1,1,0,1.0,0.0
4053,56,21,4,220,0.9062,0.4478
4054,3,1,1,0,0.625,0.0
4055,17,11,2,75,1.0,0.3034
4056,42,3,3,0,0.9322,0.0
4057,1,1,1,0,1.0,0.0
4058,20,1,1,0,0.975,0.0
4059,129,472,5,133,0.5481,0.3088
4060,8,2,1,8,1.0,0.2279
4061,34,8,1,58,0.9667,0.2782
4062,27,5,5,0,0.9333,0.0
4063,77,44,4,44,0.8941,0.2577
4064,22,6,3,0,1.0,0.2235
4065,37,5,5,0,1.0,0.2277
4066,77,22,2,18,0.85,0.0
4067,63,16,1,34,0.9211,0.246
4068,14,2,2,0,0.9615,0.0
4069,8,13,1,28,0.975,0.2447
4070,26,8,1,54,0.8148,0.2398
4071,11,9,4,1,1.0,0.2247
4072,45,51,6,13,0.8722,0.0
4073,59,3,3,0,1.0,0.2276
4074,9,2,2,0,1.0,0.0
4075,452,18,2,7,0.0714,0.0
4076,9,2,2,0,1.0,0.0
4077,2,1,1,0,1.0,0.0
4078,9,2,2,0,1.0,0.0
4079,49,29,2,103,0.9405,0.3254
4080,8,2,2,0,1.0,0.0
4081,578,752,4,250,0.4213,0.4736
4082,9,4,2,5,1.0,0.2261
4083,22,5,1,33,0.9459,0.245
4084,3,1,1,0,1.0,0.0
4085,9,1,1,0,1.0,0.0
4086,8,5,1,2,1.0,0.2215
4087,176,109,3,157,0.5797,0.3254
4088,1,3,3,0,1.0,0.0
4089,23,52,26,1,0.8993,0.2336
4090,63,23,3,9,0.8432,0.0
4091,1,1,1,0,1.0,0.0
4092,378,212,5,78,0.5539,0.2653
4093,5,1,1,0,1.0,0.0
4094,12,2,2,0,1.0,0.0
4095,1,1,1,0,1.0,0.0
4096,120,32,2,16,0.5526,0.0
4097,8,9,1,56,1.0,0.2804
4098,9,1,1,2,1.0,0.2214
4099,2,1,1,0,0.6667,0.0
4100,464,43,2,23,0.5438,0.0
4101,4,2,1,1,1.0,0.0
4102,35,10,5,2,0.3333,0.0
4103,257,499,2,204,0.8173,0.4572
4104,116,34,1,97,0.8851,0.3136
4105,3,2,2,0,1.0,0.0
4106,58,109,4,32,0.8168,0.2291
4107,1,1,1,0,1.0,0.0
4108,1,1,1,0,1.0,0.0
4109,3,2,1,0,1.0,0.0
4110,14,5,1,6,1.0,0.2266
4111,144,377,9,77,0.7105,0.2851
4112,89,12,3,14,0.6667,0.0
4113,21,4,2,3,1.0,0.2253
4114,33,4,1,7,0.9798,0.2254
4115,6,1,1,0,1.0,0.0
4116,34,22,1,70,0.7554,0.2459
4117,3,1,1,0,1.0,0.0
4118,8,3,1,6,1.0,0.2258
4119,9,2,2,0,1.0,0.0
4120,1,1,1,0,1.0,0.0
4121,2,5,1,46,0.5,0.0
4122,196,94,2,65,0.6611,0.2436
4123,1,1,1,0,1.0,0.0
4124,31,2,2,0,0.8932,0.0
4125,78,44,4,76,0.8179,0.276
4126,9,4,1,5,1.0,0.2248
4127,2,2,1,1,1.0,0.0
4128,52,33,16,1,0.6407,0.0
4129,12,1,1,0,1.0,0.0
4130,18,6,2,7,0.963,0.0
4131,11,3,3,0,0.9167,0.0
4132,169,135,2,144,0.7673,0.3516
4133,1,2,2,0,1.0,0.0
4134,332,54,3,35,0.7168,0.238
4135,2,13,3,0,1.0,0.2216
4136,453,240,5,45,0.5442,0.2375
4137,41,9,1,17,0.9762,0.2366
4138,34,20,2,100,0.744,0.2771
4139,2,24,2,48,1.0,0.273
4140,80,57,3,99,0.9498,0.3294
4141,1,1,1,0,1.0,0.0
4142,3,1,1,0,1.0,0.0
4143,30,8,8,0,1.0,0.2307
4144,14,16,3,14,0.9643,0.2305
4145,2,4,2,6,1.0,0.2264
4146,150,125,2,233,0.6443,0.4187
4147,101,48,1,132,0.9694,0.369
4148,4,1,1,0,1.0,0.0
4149,26,9,1,11,0.9667,0.2263
4150,2,3,1,3,0.75,0.0
4151,47,33,1,218,0.8797,0.4357
4152,8,1,1,0,1.0,0.0
4153,2,1,1,0,1.0,0.0
4154,4,1,1,0,1.0,0.0
4155,1,1,1,0,1.0,0.0
4156,95,68,2,197,0.9019,0.4264
4157,200,105,17,5,0.5062,0.0
4158,17,2,2,0,1.0,0.2215
4159,3,1,1,0,1.0,0.0
4160,2,1,1,0,1.0,0.0
4161,8,10,1,60,1.0,0.2848
4162,25,15,5,2,0.98,0.2246
4163,42,10,2,15,0.8159,0.0
4164,33,22,2,48,0.9167,0.2583
4165,6,1,1,0,1.0,0.0
4166,24,4,2,1,0.9514,0.0
4167,9,2,2,0,1.0,0.0
4168,96,75,1,72,0.697,0.2452
4169,2,3,1,0,1.0,0.0
4170,2,1,1,0,1.0,0.0
4171,2,1,1,0,1.0,0.0
4172,6,7,3,1,1.0,0.2228
4173,6,14,3,5,1.0,0.2275
4174,6,5,2,1,1.0,0.2214
4175,17,3,1,1,1.0,0.0
4176,58,51,3,46,0.963,0.2719
4177,2208,90,10,11,1.0,0.5012
4178,17,13,3,59,1.0,0.2873
4179,66,13,3,34,0.7917,0.0
4180,4,1,1,0,1.0,0.0
4181,428,192,7,299,0.6626,0.5362
4182,42,25,4,21,0.9462,0.2391
4183,102,23,3,6,0.75,0.0
4184,48,22,2,9,0.5535,0.0
4185,29,13,6,2,0.8939,0.0
4186,22,25,2,20,1.0,0.245
4187,173,95,2,177,0.6186,0.3533
4188,1,1,1,0,1.0,0.0
4189,2,1,1,0,1.0,0.0
4190,27,10,2,6,0.8625,0.0
4191,4,14,14,0,1.0,0.2355
4192,1,2,1,1,1.0,0.0
4193,63,27,2,16,0.8339,0.0
4194,1,1,1,0,1.0,0.0
4195,20,4,4,0,0.975,0.0
4196,27,2,1,1,0.9815,0.0
4197,894,12,3,209,0.8863,0.5267
4198,5,1,1,0,1.0,0.0
4199,16,4,2,0,1.0,0.2215
4200,7,3,1,1,1.0,0.0
4201,7,3,1,28,1.0,0.2495
4202,3,2,2,0,1.0,0.0
4203,41,36,2,67,0.9634,0.2908
4204,58,16,1,149,0.45,0.2674
4205,51,19,2,6,0.9875,0.2301
4206,15,3,3,0,1.0,0.2225
4207,1,8,8,0,0.9213,0.0
4208,22,12,1,196,1.0,0.4341
4209,6,8,8,0,1.0,0.228
4210,405,17,3,5,0.3537,0.0
4211,3,3,1,1,0.75,0.0
4212,64,23,3,25,0.8781,0.2298
4213,519,18,3,150,0.5556,0.3474
4214,43,17,4,5,0.9845,0.2298
4215,1100,157,2,255,0.0,0.4134
4216,7,1,1,0,1.0,0.0
4217,28,4,2,1,0.9464,0.0
4218,22,7,1,31,1.0,0.2547
4219,1,3,1,87,1.0,0.3129
4220,5,5,1,95,0.9,0.3003
4221,117,344,5,261,0.6106,0.4532
4222,116,17,1,40,0.8669,0.2468
4223,38,3,1,1,0.0,0.0
4224,5,2,1,7,1.0,0.2264
4225,14,8,4,84,0.9643,0.3073
4226,5,1,1,0,1.0,0.0
4227,8,13,2,16,1.0,0.2384
4228,3,1,1,0,1.0,0.0
4229,43,9,3,2,0.9089,0.0
4230,11,1,1,0,1.0,0.0
4231,39,19,9,1,0.9701,0.2281
4232,9,6,6,0,1.0,0.2257
4233,55,18,3,9,0.7706,0.0
4234,23,38,5,23,0.9235,0.2361
4235,26,1,1,0,0.9551,0.0
4236,97,50,3,117,0.9591,0.3526
4237,49,7,1,23,0.7927,0.0
4238,12,4,2,1,1.0,0.2221
4239,55,25,5,4,0.8819,0.0
4240,6,8,2,2,1.0,0.2227
4241,7,1,1,0,1.0,0.0
4242,14,4,2,1,0.9286,0.0
4243,31,4,4,0,1.0,0.2257
4244,19,5,1,9,0.925,0.0
4245,2,2,2,0,1.0,0.0
4246,8,1,1,0,1.0,0.0
4247,24,9,2,223,0.8651,0.4353
4248,49,34,2,95,0.8496,0.2972
4249,16,3,1,0,1.0,0.0
4250,9,6,3,1,1.0,0.2231
4251,380,167,5,68,0.6531,0.274
4252,36,11,2,12,0.8518,0.0
4253,55,10,1,8,0.7877,0.0
4254,8,2,1,1,1.0,0.0
4255,37,21,2,171,0.9024,0.3891
4256,66,21,1,82,0.9159,0.2976
4257,35,16,2,52,0.869,0.2522
4258,42,31,1,270,0.9524,0.5074
4259,4,3,1,61,1.0,0.285
4260,28,15,15,0,0.9821,0.2356
4261,9,3,1,1,1.0,0.0
4262,150,60,5,12,0.6789,0.0
4263,6,2,1,1,1.0,0.0
4264,6,4,2,1,1.0,0.2214
4265,1,1,1,0,1.0,0.0
4266,13,3,3,0,0.9615,0.0
4267,2,1,1,0,1.0,0.0
4268,8,4,1,2,1.0,0.2215
4269,2,1,1,0,1.0,0.0
4270,7,1,1,0,1.0,0.0
4271,9,2,1,93,0.9,0.2984
4272,261,74,2,40,0.3765,0.0
4273,1,2,2,0,0.5,0.0
4274,1,1,1,0,1.0,0.0
4275,22,11,2,40,0.9565,0.2565
4276,4,1,1,0,1.0,0.0
4277,361,344,5,67,0.3664,0.0
4278,1,2,2,0,1.0,0.0
4279,3,9,4,1,0.625,0.0
4280,33,7,2,2,0.9833,0.2221
4281,3,1,1,0,1.0,0.0
4282,22,13,2,5,1.0,0.2281
4283,22,3,3,0,1.0,0.2233
4284,11,7,3,13,0.9167,0.0
4285,3,1,1,0,1.0,0.0
4286,43,9,4,1,0.9059,0.0
4287,47,7,1,7,0.9043,0.0
4288,57,26,1,62,0.8255,0.2553
4289,9,18,4,8,1.0,0.2326
4290,144,898,11,124,0.5393,0.3288
4291,99,2,2,0,0.5,0.0
4292,1,5,5,0,1.0,0.2235
4293,48,7,1,13,0.9099,0.0
4294,3,2,1,3,1.0,0.2219
4295,333,56,5,61,0.5285,0.2278
4296,115,37,5,10,0.8697,0.0
4297,1,2,1,1,1.0,0.0
4298,72,36,3,88,0.7911,0.2808
4299,1,1,1,0,1.0,0.0
4300,57,90,1,177,0.5992,0.3342
4301,1,1,1,0,1.0,0.0
4302,29,8,4,27,0.65,0.0
4303,78,27,2,28,0.1667,0.0
4304,10,3,1,5,1.0,0.2249
4305,18,6,3,4,1.0,0.2274
4306,15,4,1,14,1.0,0.2353
4307,10,3,1,4,1.0,0.2238
4308,518,495,5,147,0.5148,0.3629
4309,111,106,2,79,0.6382,0.2446
4310,43,18,3,8,0.8143,0.0
4311,10,6,2,0,1.0,0.0
4312,4,3,3,0,1.0,0.0
4313,9,2,1,0,1.0,0.0
4314,22,15,2,39,0.942,0.2524
4315,9,3,3,0,1.0,0.2218
4316,23,8,1,58,0.8869,0.2595
4317,62,18,1,31,0.8705,0.2317
4318,21,3,1,1,1.0,0.2218
4319,23,6,3,0,0.9271,0.0
4320,1,1,1,0,1.0,0.0
4321,13,13,1,66,0.744,0.2361
4322,61,3,3,0,0.0,0.0
4323,10,3,1,1,1.0,0.0
4324,2,1,1,0,1.0,0.0
4325,15,5,1,1,0.9667,0.0
4326,23,21,2,34,0.871,0.2319
4327,1,3,1,0,1.0,0.0
4328,10,6,1,27,1.0,0.2489
4329,5,2,2,0,1.0,0.0
4330,1,1,1,0,1.0,0.0
4331,25,8,2,6,0.9533,0.0
4332,31,16,2,17,0.9207,0.225
4333,146,42,3,23,0.8668,0.2356
4334,20,3,3,0,1.0,0.2231
4335,22,9,2,1,0.9583,0.0
4336,25,20,6,4,0.945,0.0
4337,153,62,2,142,0.5504,0.2964
4338,2,1,1,0,1.0,0.0
4339,22,5,1,16,1.0,0.2383
4340,67,69,3,40,0.8299,0.2383
4341,24,2,2,0,0.96,0.0
4342,7,2,1,0,1.0,0.0
4343,28,7,1,4,0.8966,0.0
4344,10,1,1,0,1.0,0.0
4345,5,1,1,0,1.0,0.0
4346,35,17,2,3,0.7077,0.0
4347,37,21,2,19,0.92,0.2279
4348,66,29,9,4,0.9266,0.2256
4349,16,5,5,0,1.0,0.2252
4350,71,2,1,3,0.5667,0.0
4351,8,1,1,0,1.0,0.0
4352,2,4,2,0,1.0,0.0
4353,1,15,2,45,1.0,0.2692
4354,8,4,1,86,1.0,0.3127
4355,281,8,8,0,0.6061,0.0
4356,25,16,8,2,0.7734,0.0
4357,136,119,4,33,0.7679,0.2291
4358,1,1,1,0,1.0,0.0
4359,8,3,3,0,1.0,0.2217
4360,4,1,1,0,1.0,0.0
4361,32,41,5,16,0.9844,0.2429
4362,23,10,2,161,0.881,0.3714
4363,25,15,2,191,0.894,0.4073
4364,2,1,1,0,1.0,0.0
4365,19,4,4,0,0.9,0.0
4366,19,7,1,7,0.95,0.0
4367,203,336,18,27,0.7075,0.2459
4368,24,2,1,62,0.8056,0.2459
4369,7,3,3,0,1.0,0.2216
4370,3,5,5,0,0.8333,0.0
4371,55,10,3,2,0.8773,0.0
4372,129,17,1,108,0.8223,0.3124
4373,10,2,2,0,1.0,0.0
4374,3,1,1,0,1.0,0.0
4375,38,8,4,3,1.0,0.23
4376,34,22,5,4,0.9286,0.0
4377,7,5,5,0,1.0,0.2242
4378,31,15,1,31,0.8788,0.2297
4379,10,6,3,1,1.0,0.2232
4380,11,8,4,3,1.0,0.2268
4381,55,19,3,4,0.8735,0.0
4382,4,2,1,0,1.0,0.0
4383,4,1,1,0,1.0,0.0
4384,1,1,1,0,1.0,0.0
4385,13,12,1,11,0.9615,0.2238
4386,47,29,3,59,0.9457,0.2798
4387,8,2,2,0,1.0,0.0
4388,27,4,2,1,0.894,0.0
4389,25,17,1,54,0.8858,0.2556
4390,200,5,2,1,0.3333,0.0
4391,66,64,6,13,0.6391,0.0
4392,9,2,2,0,1.0,0.0
4393,16,6,2,111,1.0,0.3421
4394,8,6,3,7,1.0,0.2295
4395,44,28,3,15,0.9556,0.2338
4396,2,1,1,0,1.0,0.0
4397,1,1,1,0,1.0,0.0
4398,23,14,3,4,1.0,0.2284
4399,3,1,1,0,1.0,0.0
4400,10,2,2,0,1.0,0.0
4401,2,1,1,0,1.0,0.0
4402,66,17,5,1,0.7202,0.0
4403,42,41,2,43,0.8274,0.2354
4404,14,3,1,8,1.0,0.2286
4405,9,3,3,0,1.0,0.2218
4406,3,1,1,0,1.0,0.0
4407,4,2,1,1,1.0,0.0
4408,3,2,1,1,1.0,0.0
4409,31,35,7,2,0.9355,0.0
4410,1,2,2,0,1.0,0.0
4411,96,10,1,8,0.125,0.0
4412,1,1,1,0,1.0,0.0
4413,13,3,1,21,0.9286,0.227
4414,10,2,1,1,1.0,0.0
4415,1,1,1,0,1.0,0.0
4416,21,13,2,87,0.9286,0.3014
4417,12,4,4,0,1.0,0.2235
4418,23,19,6,76,0.8833,0.2851
4419,45,18,2,103,0.8902,0.3134
4420,49,14,4,6,0.8214,0.0
4421,19,20,2,89,0.9737,0.3135
4422,28,32,2,245,0.863,0.4604
4423,2,1,1,0,1.0,0.0
4424,17,9,4,9,1.0,0.2341
4425,1,1,1,0,1.0,0.0
4426,79,10,3,2,0.9689,0.2257
4427,11,1,1,0,1.0,0.0
4428,6,1,1,0,1.0,0.0
4429,14,5,1,1,1.0,0.0
4430,8,2,1,5,1.0,0.2246
4431,1,1,1,0,1.0,0.0
4432,151,188,8,21,0.5098,0.0
4433,1,1,1,0,1.0,0.0
4434,199,53,2,37,0.79,0.2395
4435,6,1,1,0,1.0,0.0
4436,5,4,2,0,1.0,0.0
4437,64,36,1,47,0.9119,0.2593
4438,2,5,1,14,0.75,0.0
4439,8,1,1,0,1.0,0.0
4440,23,4,4,0,0.9783,0.0
